id_pedido,fecha_pedido,id_cliente,producto,cantidad,ciudad_envio,metodo_pago,canal_venta,calificacion_cliente,categoria,precio_unitario,total_pedido,estado_pedido
ORD-10453,2024-02-26 15:39:22,CUST-1372,"Monitor Curvo 27""",1,Merida,Tarjeta de credito,Sitio web,3.0,Computo,6523.84,6523.84,Devuelto
ORD-10014,2024-03-09 12:25:01,CUST-1031,Laptop Gamer X15,1,Ciudad de Mexico,Tarjeta de debito,App movil,,Computo,18452.82,18452.82,Completado
ORD-11298,2024-06-24 07:07:00,CUST-1009,Smartwatch Fit,1,Merida,Tarjeta de debito,App movil,1.0,Wearables,2454.8,2454.8,Devuelto
ORD-11057,2024-03-13 04:04:40,CUST-1303,Impresora Multifuncional,4,Tijuana,Transferencia,App movil,5.0,Oficina,2388.31,9553.24,Completado
ORD-11318,2024-11-12 03:06:19,CUST-1214,"Monitor Curvo 27""",2,Tijuana,Efectivo contra entrega,App movil,5.0,Computo,6818.14,13636.28,Completado
ORD-11708,2024-11-13 11:15:57,CUST-1139,Mouse Inalambrico Pro,2,Ciudad de Mexico,PayPal,App movil,5.0,Accesorios,325.88,651.76,Devuelto
ORD-11425,2024-09-17 10:22:02,CUST-1155,Audifonos Bluetooth,1,Puebla,Efectivo contra entrega,App movil,,Accesorios,836.12,836.12,Completado
ORD-10523,2024-02-12 22:08:54,CUST-1249,Laptop Gamer X15,4,Ciudad de Mexico,Transferencia,App movil,5.0,Computo,17755.1,71020.4,Completado
ORD-11660,2024-11-06 14:26:29,CUST-1047,Smartwatch Fit,2,Puebla,Tarjeta de debito,Sitio web,2.0,Wearables,2612.5,5225.0,Completado
ORD-10258,2024-06-30 06:56:53,CUST-1133,Cargador USB-C 65W,1,Queretaro,Tarjeta de credito,App movil,1.0,Accesorios,423.61,423.61,Completado
ORD-11072,2024-05-29 15:27:03,CUST-1250,Laptop Gamer X15,2,Puebla,PayPal,Sitio web,3.0,Computo,16725.42,33450.84,Completado
ORD-10143,2024-12-29 00:51:43,CUST-1040,"Monitor Curvo 27""",2,Monterrey,Tarjeta de credito,App movil,2.0,Computo,6696.34,13392.68,Completado
ORD-10909,2024-08-05 06:08:03,CUST-1282,Mouse Inalambrico Pro,2,Ciudad de Mexico,Tarjeta de debito,Sitio web,3.0,Accesorios,297.55,595.1,Completado
ORD-10762,2024-03-30 19:27:41,CUST-1078,Tablet 10 pulgadas,1,Queretaro,PayPal,Sitio web,3.0,Computo,4655.2,4655.2,Completado
ORD-10318,2024-05-06 06:41:03,CUST-1145,Bocina Portatil,3,Ciudad de Mexico,Efectivo contra entrega,Sitio web,5.0,Accesorios,758.34,2275.02,Completado
ORD-10513,2024-07-02 17:12:04,CUST-1292,Bocina Portatil,1,Ciudad de Mexico,Efectivo contra entrega,Sitio web,2.0,Accesorios,843.7,843.7,Completado
ORD-10302,2024-12-21 14:36:58,CUST-1370,Webcam HD 1080p,2,Guadalajara,Tarjeta de credito,Sitio web,4.0,Accesorios,619.33,1238.66,Completado
ORD-11376,2024-05-19 17:48:41,CUST-1279,Router WiFi 6,2,Queretaro,Tarjeta de debito,App movil,3.0,Redes,1562.09,3124.18,Completado
ORD-11686,2024-12-17 01:04:51,CUST-1257,Smartwatch Fit,2,Ciudad de Mexico,PayPal,Sitio web,5.0,Wearables,2498.12,4996.24,Completado
ORD-10055,2024-05-29 01:00:33,CUST-1258,Cargador USB-C 65W,4,Puebla,Transferencia,App movil,5.0,Accesorios,388.77,1555.08,Completado
ORD-10968,2024-02-06 22:46:31,CUST-1257,Tablet 10 pulgadas,3,Tijuana,Efectivo contra entrega,Marketplace,5.0,Computo,4337.83,13013.49,Completado
ORD-11234,2024-06-14 06:20:21,CUST-1271,Audifonos Bluetooth,1,Queretaro,Tarjeta de credito,App movil,,Accesorios,879.22,879.22,Completado
ORD-11274,2024-12-19 02:18:58,CUST-1184,Laptop Gamer X15,1,Puebla,Transferencia,App movil,5.0,Computo,15801.1,15801.1,Completado
ORD-11447,2024-12-27 14:40:53,CUST-1020,Audifonos Bluetooth,5,Monterrey,Tarjeta de credito,Sitio web,5.0,Accesorios,902.61,4513.05,Completado
ORD-10263,2024-11-07 09:44:50,CUST-1001,Webcam HD 1080p,1,Merida,Tarjeta de credito,App movil,3.0,Accesorios,660.2,660.2,Completado
ORD-10702,2024-01-21 05:04:34,CUST-1142,Laptop Gamer X15,2,Ciudad de Mexico,Tarjeta de credito,App movil,3.0,Computo,17094.24,34188.48,Completado
ORD-10824,2024-12-23 20:08:39,CUST-1340,Audifonos Bluetooth,1,Monterrey,PayPal,App movil,4.0,Accesorios,883.65,883.65,Completado
ORD-11393,2024-02-17 18:08:27,CUST-1104,Laptop Gamer X15,4,Ciudad de Mexico,Tarjeta de credito,App movil,,Computo,19191.27,76765.08,Completado
ORD-10023,2024-11-21 13:28:57,CUST-1003,Smartwatch Fit,5,Monterrey,Tarjeta de credito,App movil,3.0,Wearables,2697.87,13489.35,Completado
ORD-10656,2024-10-07 12:52:32,CUST-1198,Silla Ergonomica,1,Merida,Tarjeta de credito,App movil,5.0,Oficina,2869.45,2869.45,Completado
ORD-10627,2024-10-05 04:04:20,CUST-1040,Cargador USB-C 65W,2,tijuana,Tarjeta de credito,App movil,4.0,Accesorios,404.78,809.56,Completado
ORD-10871,2024-04-16 14:51:18,CUST-1351,Silla Ergonomica,5,,PayPal,Sitio web,5.0,Oficina,3214.42,16072.1,Completado
ORD-10374,2024-02-29 07:14:52,CUST-1145,Bocina Portatil,1,Guadalajara,PayPal,App movil,,Accesorios,859.18,859.18,Cancelado
ORD-11235,2024-09-01 04:10:15,CUST-1191,Cargador USB-C 65W,4,Monterrey,PayPal,Sitio web,2.0,Accesorios,468.15,1872.6,Completado
ORD-10274,2024-05-13 10:25:03,CUST-1173,Laptop Gamer X15,1,Queretaro,PayPal,Sitio web,5.0,Computo,19333.88,19333.88,Completado
ORD-11599,2024-09-29 00:31:33,CUST-1220,Webcam HD 1080p,2,Merida,Tarjeta de debito,Sitio web,,Accesorios,699.01,1398.02,Completado
ORD-11367,2024-08-01 14:52:28,CUST-1171,Mouse Inalambrico Pro,5,Guadalajara,Efectivo contra entrega,App movil,1.0,Accesorios,350.23,1751.15,Completado
ORD-11931,2024-04-12 09:40:16,CUST-1169,Webcam HD 1080p,3,Monterrey,Transferencia,Marketplace,3.0,Accesorios,632.05,1896.15,Completado
ORD-11563,2024-01-22 08:38:44,CUST-1377,Silla Ergonomica,1,Puebla,Tarjeta de credito,Sitio web,4.0,Oficina,3202.45,3202.45,Devuelto
ORD-11635,2024-02-11 20:18:50,CUST-1333,Laptop Gamer X15,1,Monterrey,Efectivo contra entrega,App movil,4.0,Computo,18295.8,18295.8,Cancelado
ORD-10357,2024-09-11 14:06:31,CUST-1108,Cargador USB-C 65W,1,Monterrey,Transferencia,Marketplace,4.0,Accesorios,456.6,456.6,Devuelto
ORD-10745,2024-11-06 02:01:23,CUST-1042,Mouse Inalambrico Pro,2,Monterrey,PayPal,Sitio web,4.0,Accesorios,346.42,692.84,Devuelto
ORD-10306,2024-01-22 02:47:58,CUST-1238,Bocina Portatil,5,Ciudad de Mexico,Tarjeta de debito,Marketplace,4.0,Accesorios,811.12,4055.6,Completado
ORD-10483,2024-04-12 08:26:46,CUST-1231,Laptop Gamer X15,4,Merida,PayPal,App movil,4.0,Computo,19177.44,76709.76,Completado
ORD-11271,2024-05-06 00:46:42,CUST-1319,Laptop Ultrabook Air,1,Merida,PayPal,Sitio web,5.0,Computo,12954.93,12954.93,Devuelto
ORD-11737,2024-04-11 11:43:06,CUST-1361,Silla Ergonomica,2,,Tarjeta de debito,Sitio web,5.0,Oficina,2985.23,5970.46,Completado
ORD-10699,2024-09-17 12:50:18,CUST-1086,Impresora Multifuncional,1,Tijuana,Efectivo contra entrega,App movil,5.0,Oficina,2414.7,2414.7,Completado
ORD-10847,2024-07-09 08:59:15,CUST-1059,Smartwatch Fit,-5,Monterrey,Tarjeta de credito,App movil,,Wearables,2708.64,-13543.199999999999,Completado
ORD-10111,2024-06-18 21:08:32,CUST-1280,Webcam HD 1080p,1,Monterrey,Tarjeta de credito,App movil,5.0,Accesorios,642.39,642.39,Cancelado
ORD-11569,2024-02-23 11:55:03,CUST-1230,Teclado Mecanico RGB,4,guadalajara,Tarjeta de debito,App movil,5.0,Accesorios,1117.0,4468.0,Completado
ORD-10198,2024-01-08 23:46:44,CUST-1195,Silla Ergonomica,1,Merida,Transferencia,Sitio web,4.0,Oficina,2882.64,2882.64,Completado
ORD-11958,2024-09-14 18:57:12,CUST-1397,"Monitor Curvo 27""",5,Queretaro,Transferencia,App movil,5.0,Computo,7116.02,35580.1,Completado
ORD-10559,2024-09-11 09:36:07,CUST-1152,Audifonos Bluetooth,3,Puebla,Transferencia,Sitio web,4.0,Accesorios,809.91,2429.73,Completado
ORD-11583,2024-04-25 11:45:55,CUST-1107,Impresora Multifuncional,1,Merida,Efectivo contra entrega,Marketplace,4.0,Oficina,2654.92,2654.92,Cancelado
ORD-11073,2024-12-13 07:01:27,CUST-1098,Bocina Portatil,2,Tijuana,Tarjeta de credito,Marketplace,5.0,Accesorios,763.37,1526.74,Completado
ORD-11383,2024-07-03 20:53:50,CUST-1031,Mouse Inalambrico Pro,2,Queretaro,Tarjeta de debito,App movil,5.0,Accesorios,322.81,645.62,Completado
ORD-10390,2024-01-27 01:10:09,CUST-1310,"Monitor Curvo 27""",1,Queretaro,Tarjeta de credito,Marketplace,5.0,Computo,6291.73,6291.73,Cancelado
ORD-11386,2024-09-19 08:34:06,CUST-1302,Silla Ergonomica,5,Puebla,Tarjeta de debito,Sitio web,3.0,Oficina,3191.98,15959.9,Devuelto
ORD-11354,2024-03-26 18:26:48,CUST-1274,Webcam HD 1080p,2,Monterrey,Tarjeta de credito,App movil,4.0,Accesorios,660.4,1320.8,Completado
ORD-11228,2024-02-26 10:06:41,CUST-1297,Router WiFi 6,4,Ciudad de Mexico,Tarjeta de credito,App movil,4.0,Redes,1624.21,6496.84,Cancelado
ORD-10645,2024-09-20 22:07:07,CUST-1078,Tablet 10 pulgadas,2,Ciudad de Mexico,Tarjeta de debito,Marketplace,5.0,Computo,4070.14,8140.28,Cancelado
ORD-11264,2024-08-28 04:15:07,CUST-1103,Impresora Multifuncional,4,Merida,Tarjeta de credito,Marketplace,4.0,Oficina,2628.99,10515.96,Completado
ORD-10337,2024-04-06 04:18:33,CUST-1207,Audifonos Bluetooth,5,Monterrey,Tarjeta de credito,Sitio web,5.0,Accesorios,903.84,4519.2,Completado
ORD-10768,2024-05-02 03:26:04,CUST-1067,Audifonos Bluetooth,4,Ciudad de Mexico,Tarjeta de debito,App movil,4.0,Accesorios,950.42,3801.68,Completado
ORD-11187,2024-03-24 21:03:09,CUST-1000,Impresora Multifuncional,5,Monterrey,Tarjeta de debito,App movil,4.0,Oficina,2463.7,12318.5,Completado
ORD-10954,2024-07-10 15:16:07,CUST-1264,Bocina Portatil,1,Tijuana,Transferencia,Marketplace,3.0,Accesorios,817.14,817.14,Completado
ORD-11916,2024-07-04 02:28:19,CUST-1133,Tablet 10 pulgadas,1,Puebla,Transferencia,App movil,5.0,Computo,3851.93,3851.93,Devuelto
ORD-10084,2024-05-04 22:29:35,CUST-1239,"Monitor Curvo 27""",2,Tijuana,Tarjeta de credito,App movil,4.0,Computo,6106.03,12212.06,Cancelado
ORD-10131,2024-07-01 17:11:45,CUST-1121,Tablet 10 pulgadas,1,Guadalajara,Efectivo contra entrega,Marketplace,3.0,Computo,4134.84,4134.84,Completado
ORD-10903,2024-08-09 21:05:17,CUST-1159,Mouse Inalambrico Pro,3,Monterrey,Tarjeta de debito,Sitio web,,Accesorios,313.7,941.1,Completado
ORD-11558,2024-08-31 01:44:03,CUST-1257,Smartwatch Fit,3,Merida,Tarjeta de credito,App movil,5.0,Wearables,2395.94,7187.82,Completado
ORD-10341,2024-05-09 18:15:40,CUST-1224,Teclado Mecanico RGB,4,Monterrey,Tarjeta de credito,App movil,4.0,Accesorios,1231.07,4924.28,Completado
ORD-10888,2024-01-02 06:56:52,CUST-1131,Webcam HD 1080p,2,Merida,Tarjeta de debito,Sitio web,5.0,Accesorios,720.99,1441.98,Completado
ORD-11822,2024-01-24 00:22:05,CUST-1275,Router WiFi 6,2,Queretaro,Efectivo contra entrega,App movil,3.0,Redes,1879.15,3758.3,Devuelto
ORD-11301,2024-10-10 06:54:32,CUST-1193,"Monitor Curvo 27""",5,Merida,Tarjeta de debito,App movil,2.0,Computo,6219.36,31096.8,Completado
ORD-11193,2024-02-10 01:08:43,CUST-1024,Mouse Inalambrico Pro,1,Tijuana,Tarjeta de credito,App movil,5.0,Accesorios,359.35,359.35,Completado
ORD-11927,2024-11-28 00:13:13,CUST-1074,Disco SSD 1TB,1,Queretaro,Transferencia,App movil,4.0,Almacenamiento,1369.1,1369.1,Completado
ORD-11497,2024-06-29 00:55:09,CUST-1081,Tablet 10 pulgadas,4,Puebla,Transferencia,App movil,4.0,Computo,4722.0,18888.0,Devuelto
ORD-11634,2024-10-03 07:21:03,CUST-1277,Laptop Ultrabook Air,2,Tijuana,Tarjeta de debito,App movil,4.0,Computo,12938.13,25876.26,Cancelado
ORD-10078,2024-04-17 11:18:11,CUST-1379,Laptop Gamer X15,5,Monterrey,PayPal,Marketplace,5.0,Computo,18145.66,90728.3,Completado
ORD-11678,2024-04-11 01:51:35,CUST-1237,Bocina Portatil,4,Monterrey,PayPal,App movil,2.0,Accesorios,857.66,3430.64,Completado
ORD-10004,2024-07-30 08:06:33,CUST-1067,Laptop Ultrabook Air,3,Monterrey,Tarjeta de credito,Sitio web,5.0,Computo,14838.89,44516.67,Cancelado
ORD-10062,2024-02-03 08:51:46,CUST-1147,Laptop Ultrabook Air,4,Ciudad de Mexico,Tarjeta de debito,Sitio web,5.0,Computo,15193.97,60775.88,Completado
ORD-11245,2024-05-02 06:53:48,CUST-1070,"Monitor Curvo 27""",4,Tijuana,Tarjeta de debito,App movil,5.0,Computo,6353.64,25414.56,Cancelado
ORD-10813,2024-10-14 20:52:00,CUST-1337,Tablet 10 pulgadas,4,Tijuana,Efectivo contra entrega,Sitio web,4.0,Computo,3961.84,15847.36,Cancelado
ORD-10219,2024-04-03 23:54:35,CUST-1328,"Monitor Curvo 27""",5,Merida,Tarjeta de debito,App movil,5.0,Computo,5948.74,29743.7,Cancelado
ORD-11251,2024-11-17 04:33:21,CUST-1295,Laptop Gamer X15,1,Puebla,Efectivo contra entrega,Sitio web,3.0,Computo,16021.8,16021.8,Completado
ORD-10837,2024-07-11 04:16:22,CUST-1016,Laptop Ultrabook Air,1,Queretaro,Tarjeta de debito,App movil,1.0,Computo,15448.9,15448.9,Completado
ORD-10307,2024-11-18 09:39:35,CUST-1256,Mouse Inalambrico Pro,1,Merida,Tarjeta de credito,Sitio web,5.0,Accesorios,348.12,348.12,Devuelto
ORD-11949,2024-06-20 16:54:52,CUST-1336,Webcam HD 1080p,1,queretaro,Tarjeta de debito,App movil,4.0,Accesorios,595.15,595.15,Completado
ORD-10870,2024-05-23 08:48:09,CUST-1020,Laptop Ultrabook Air,2,Ciudad de Mexico,Tarjeta de debito,Sitio web,5.0,Computo,14699.46,29398.92,Completado
ORD-10301,2024-06-09 12:04:58,CUST-1079,Disco SSD 1TB,4,Queretaro,PayPal,Sitio web,4.0,Almacenamiento,1281.59,5126.36,Completado
ORD-11071,2024-03-30 05:19:25,CUST-1387,Mouse Inalambrico Pro,1,Monterrey,Tarjeta de credito,Sitio web,4.0,Accesorios,312.22,312.22,Completado
ORD-10381,2024-05-27 10:54:20,CUST-1344,Bocina Portatil,5,Monterrey,Transferencia,Sitio web,5.0,Accesorios,921.19,4605.95,Completado
ORD-11153,2024-06-17 06:29:47,CUST-1394,Smartwatch Fit,1,Merida,Transferencia,Sitio web,5.0,Wearables,2592.17,2592.17,Completado
ORD-10797,2024-03-18 07:42:14,CUST-1213,Mouse Inalambrico Pro,2,Merida,Transferencia,App movil,4.0,Accesorios,305.0,610.0,Completado
ORD-11407,2024-03-30 09:28:56,CUST-1021,Laptop Ultrabook Air,4,Puebla,Tarjeta de debito,Sitio web,5.0,Computo,14826.94,59307.76,Devuelto
ORD-11996,2024-09-30 15:49:30,CUST-1355,Bocina Portatil,4,Monterrey,Tarjeta de debito,Sitio web,5.0,Accesorios,790.82,3163.28,Completado
ORD-11709,2024-10-08 13:37:22,CUST-1236,Webcam HD 1080p,3,Ciudad de Mexico,Transferencia,Sitio web,4.0,Accesorios,690.29,2070.87,Completado
ORD-11886,2024-11-30 08:32:20,CUST-1187,Audifonos Bluetooth,5,Tijuana,Tarjeta de credito,Sitio web,3.0,Accesorios,924.69,4623.45,Cancelado
ORD-11095,2024-12-30 09:18:37,CUST-1370,Disco SSD 1TB,2,Tijuana,Tarjeta de credito,App movil,5.0,Almacenamiento,1351.96,2703.92,Completado
ORD-11817,2024-11-06 16:58:20,CUST-1279,Disco SSD 1TB,3,Guadalajara,Tarjeta de credito,App movil,5.0,Almacenamiento,1305.12,3915.36,Devuelto
ORD-10692,2024-06-18 03:13:12,CUST-1301,Smartwatch Fit,2,Ciudad de Mexico,PayPal,Marketplace,4.0,Wearables,2250.09,4500.18,Completado
ORD-11389,2024-06-25 00:35:33,CUST-1346,Tablet 10 pulgadas,2,Merida,PayPal,Marketplace,4.0,Computo,4228.58,8457.16,Completado
ORD-11955,2024-01-21 18:26:05,CUST-1172,Teclado Mecanico RGB,3,Queretaro,Tarjeta de debito,App movil,4.0,Accesorios,1070.07,3210.21,Cancelado
ORD-11619,2024-01-13 14:44:46,CUST-1116,Impresora Multifuncional,5,Puebla,Tarjeta de debito,App movil,4.0,Oficina,2391.99,11959.95,Devuelto
ORD-11934,2024-07-09 06:17:42,CUST-1273,Cargador USB-C 65W,1,Monterrey,Tarjeta de credito,Marketplace,,Accesorios,445.68,445.68,Completado
ORD-10582,2024-08-19 07:21:27,CUST-1135,Teclado Mecanico RGB,2,Puebla,PayPal,Sitio web,5.0,Accesorios,1165.55,2331.1,Completado
ORD-10697,2024-03-20 04:10:21,CUST-1302,Router WiFi 6,1,Guadalajara,Transferencia,App movil,2.0,Redes,1550.53,1550.53,Cancelado
ORD-11966,2024-09-25 09:56:49,CUST-1373,Cargador USB-C 65W,5,Guadalajara,Tarjeta de debito,Sitio web,4.0,Accesorios,457.95,2289.75,Completado
ORD-10134,2024-05-29 05:09:32,CUST-1265,Webcam HD 1080p,4,,Transferencia,Marketplace,5.0,Accesorios,678.98,2715.92,Devuelto
ORD-11243,2024-10-07 14:04:16,CUST-1146,Webcam HD 1080p,4,Merida,Efectivo contra entrega,Sitio web,5.0,Accesorios,649.41,2597.64,Completado
ORD-10733,2024-07-28 20:11:36,CUST-1065,Smartwatch Fit,2,Merida,Tarjeta de debito,App movil,4.0,Wearables,2352.12,4704.24,Cancelado
ORD-10951,2024-07-29 18:59:03,CUST-1314,Silla Ergonomica,5,Merida,Tarjeta de credito,Sitio web,5.0,Oficina,3323.56,16617.8,Completado
ORD-11838,2024-05-16 04:08:43,CUST-1036,Laptop Ultrabook Air,1,Monterrey,PayPal,Sitio web,5.0,Computo,13581.46,13581.46,Completado
ORD-10916,2024-12-01 08:13:12,CUST-1387,Mouse Inalambrico Pro,2,Ciudad de Mexico,Transferencia,App movil,,Accesorios,320.21,640.42,Completado
ORD-11419,2024-07-12 22:51:35,CUST-1218,Webcam HD 1080p,4,Merida,Tarjeta de credito,App movil,3.0,Accesorios,690.11,2760.44,Completado
ORD-11397,2024-03-10 13:02:44,CUST-1090,Mouse Inalambrico Pro,4,Ciudad de Mexico,PayPal,App movil,5.0,Accesorios,337.72,1350.88,Completado
ORD-11477,2024-05-22 02:24:58,CUST-1321,Teclado Mecanico RGB,4,Guadalajara,Tarjeta de debito,Sitio web,5.0,Accesorios,1033.48,4133.92,Completado
ORD-10904,2024-04-16 01:06:51,CUST-1230,Silla Ergonomica,1,Queretaro,PayPal,Sitio web,5.0,Oficina,3086.36,3086.36,Completado
ORD-11806,2024-02-10 10:23:04,CUST-1323,Tablet 10 pulgadas,2,Queretaro,Tarjeta de debito,Sitio web,4.0,Computo,4435.65,8871.3,Completado
ORD-11185,2024-02-29 02:53:04,CUST-1238,Laptop Ultrabook Air,5,Ciudad de Mexico,Tarjeta de credito,Sitio web,5.0,Computo,13925.11,69625.55,Completado
ORD-10210,2024-01-06 17:13:18,CUST-1198,Disco SSD 1TB,4,Guadalajara,Tarjeta de credito,Sitio web,4.0,Almacenamiento,1419.44,5677.76,Cancelado
ORD-10387,2024-03-10 13:38:20,CUST-1194,Teclado Mecanico RGB,5,Ciudad de Mexico,PayPal,Marketplace,5.0,Accesorios,1242.48,6212.4,Completado
ORD-10817,2024-09-06 21:25:41,CUST-1313,Router WiFi 6,2,Tijuana,Tarjeta de credito,App movil,5.0,Redes,1874.3,3748.6,Cancelado
ORD-11451,2024-03-29 21:05:22,CUST-1329,Disco SSD 1TB,1,Monterrey,Tarjeta de credito,Sitio web,3.0,Almacenamiento,1436.87,1436.87,Completado
ORD-10774,2024-07-28 22:54:06,CUST-1084,Impresora Multifuncional,2,Monterrey,Tarjeta de credito,Sitio web,5.0,Oficina,2548.12,5096.24,Completado
ORD-10816,2024-06-22 06:38:56,CUST-1175,Webcam HD 1080p,2,Queretaro,Tarjeta de credito,App movil,,Accesorios,725.85,1451.7,Completado
ORD-10421,2024-04-24 06:00:57,CUST-1131,Cargador USB-C 65W,1,Puebla,Tarjeta de credito,App movil,4.0,Accesorios,432.74,432.74,Completado
ORD-11821,2024-11-12 19:32:21,CUST-1072,Silla Ergonomica,2,Tijuana,Tarjeta de debito,App movil,5.0,Oficina,2844.89,5689.78,Completado
ORD-11087,2024-12-25 09:17:14,CUST-1254,Audifonos Bluetooth,2,Guadalajara,Tarjeta de debito,App movil,4.0,Accesorios,910.04,1820.08,Completado
ORD-10958,2024-05-14 03:27:52,CUST-1369,Audifonos Bluetooth,3,Merida,Tarjeta de debito,App movil,4.0,Accesorios,824.21,2472.63,Completado
ORD-10667,2024-08-26 12:51:09,CUST-1123,Bocina Portatil,4,Guadalajara,Tarjeta de debito,App movil,2.0,Accesorios,847.53,3390.12,Devuelto
ORD-10919,2024-05-07 05:20:45,CUST-1259,Laptop Gamer X15,1,monterrey,PayPal,Sitio web,4.0,Computo,16523.57,16523.57,Completado
ORD-11058,2024-06-16 02:03:09,CUST-1313,Cargador USB-C 65W,1,Puebla,Tarjeta de credito,Sitio web,,Accesorios,414.98,414.98,Completado
ORD-11120,2024-10-30 02:26:18,CUST-1069,Disco SSD 1TB,1,Tijuana,Transferencia,Sitio web,,Almacenamiento,1329.22,1329.22,Completado
ORD-11402,2024-10-12 11:18:26,CUST-1100,Smartwatch Fit,3,Ciudad de Mexico,Transferencia,App movil,5.0,Wearables,2296.94,6890.82,Cancelado
ORD-10661,2024-08-27 19:51:32,CUST-1230,Tablet 10 pulgadas,2,Puebla,Tarjeta de debito,App movil,,Computo,4410.93,8821.86,Cancelado
ORD-10108,2024-07-16 18:25:47,CUST-1185,Mouse Inalambrico Pro,4,Ciudad de Mexico,Transferencia,App movil,,Accesorios,317.56,1270.24,Completado
ORD-11304,2024-08-04 03:35:34,CUST-1349,Laptop Ultrabook Air,1,Ciudad de Mexico,Tarjeta de debito,Sitio web,5.0,Computo,13134.76,13134.76,Devuelto
ORD-11323,2024-05-10 19:39:48,CUST-1392,Silla Ergonomica,4,Guadalajara,Tarjeta de credito,App movil,2.0,Oficina,3263.05,13052.2,Completado
ORD-11865,2024-02-06 19:25:19,CUST-1336,Impresora Multifuncional,1,,Tarjeta de credito,Sitio web,2.0,Oficina,2859.42,2859.42,Devuelto
ORD-10037,2024-07-14 20:52:41,CUST-1009,Cargador USB-C 65W,1,Guadalajara,Transferencia,Sitio web,,Accesorios,471.19,471.19,Completado
ORD-11327,2024-04-03 14:29:30,CUST-1135,Webcam HD 1080p,3,,Transferencia,App movil,4.0,Accesorios,614.38,1843.14,Completado
ORD-11122,2024-01-04 17:17:40,CUST-1164,Silla Ergonomica,2,Guadalajara,Tarjeta de credito,Sitio web,1.0,Oficina,3169.69,6339.38,Completado
ORD-11181,2024-01-02 16:06:30,CUST-1057,Mouse Inalambrico Pro,3,Monterrey,Tarjeta de debito,Sitio web,5.0,Accesorios,322.63,967.89,Completado
ORD-11098,2024-09-28 06:23:39,CUST-1172,Impresora Multifuncional,2,Queretaro,Tarjeta de credito,App movil,2.0,Oficina,2817.34,5634.68,Cancelado
ORD-10878,2024-03-07 20:53:23,CUST-1000, Silla Ergonomica  ,5,Ciudad de Mexico,PayPal,Sitio web,5.0,Oficina,2779.98,13899.9,Devuelto
ORD-11734,2024-04-05 00:14:22,CUST-1384,Mouse Inalambrico Pro,1,tijuana,Transferencia,Sitio web,5.0,Accesorios,299.46,299.46,Completado
ORD-10011,2024-02-12 23:08:08,CUST-1348,Laptop Gamer X15,1,puebla,Tarjeta de credito,App movil,5.0,Computo,17118.64,17118.64,Completado
ORD-11974,2024-03-08 19:33:46,CUST-1054,Teclado Mecanico RGB,4,Queretaro,Transferencia,Sitio web,4.0,Accesorios,1119.53,4478.12,Completado
ORD-11750,2024-06-07 08:14:18,CUST-1197,Mouse Inalambrico Pro,1,Guadalajara,Transferencia,App movil,5.0,Accesorios,351.56,351.56,Completado
ORD-10330,2024-03-13 23:03:28,CUST-1108,Router WiFi 6,1,Tijuana,PayPal,App movil,3.0,Redes,1746.96,1746.96,Completado
ORD-11363,2024-11-01 21:45:08,CUST-1075,Cargador USB-C 65W,4,Guadalajara,PayPal,Sitio web,3.0,Accesorios,401.51,1606.04,Completado
ORD-10914,2024-03-19 02:47:25,CUST-1189,Bocina Portatil,1,Merida,Transferencia,Marketplace,5.0,Accesorios,878.7,878.7,Completado
ORD-10703,2024-09-15 02:21:01,CUST-1394,Disco SSD 1TB,1,Tijuana,Tarjeta de debito,App movil,4.0,Almacenamiento,1329.72,1329.72,Completado
ORD-10305,2024-02-03 23:01:14,CUST-1149,Smartwatch Fit,2,Puebla,PayPal,App movil,4.0,Wearables,2400.87,4801.74,Completado
ORD-11294,2024-10-20 13:21:16,CUST-1072,Audifonos Bluetooth,1,ciudad de mexico,Efectivo contra entrega,Sitio web,,Accesorios,857.21,857.21,Completado
ORD-11992,2024-06-25 05:12:41,CUST-1153,"Monitor Curvo 27""",1,Queretaro,Transferencia,Marketplace,1.0,Computo,6404.21,6404.21,Devuelto
ORD-11745,2024-10-12 23:09:48,CUST-1003,Smartwatch Fit,1,Queretaro,Tarjeta de credito,App movil,4.0,Wearables,2643.83,2643.83,Completado
ORD-11192,2024-12-05 23:07:04,CUST-1148,Impresora Multifuncional,5,Puebla,Tarjeta de debito,App movil,,Oficina,2756.55,13782.75,Completado
ORD-11276,2024-09-15 17:34:12,CUST-1390,"Monitor Curvo 27""",3,Ciudad de Mexico,Tarjeta de credito,App movil,3.0,Computo,5952.3,17856.9,Completado
ORD-10809,2024-07-21 07:23:06,CUST-1268,Audifonos Bluetooth,1,Monterrey,Transferencia,App movil,3.0,Accesorios,905.31,905.31,Completado
